security_id,symbol,company_name,signal_date,entry_date,signal_close,entry_price,prev_daily_rsi,daily_rsi,daily_rsi_delta,weekly_rsi,weekly_end_date,monthly_rsi,monthly_end_date,daily_ema21
1195,KENNAMET,Kennametal India Limited,2022-04-21,2022-04-22,1908.78466796875,1940.204376569734,38.122550231200826,41.26497989154607,3.1424296603452433,73.26397038009932,2022-04-13,86.31842331328775,2022-03-31,1978.9665689127355
400,BSE,BSE Limited,2022-04-26,2022-04-27,264.4541320800781,261.9615478515625,37.63721044621758,42.43967924844048,4.802468802222897,61.194511063383274,2022-04-22,91.49095734819626,2022-03-31,275.5101977146065
529,CUMMINSIND,Cummins India Limited,2022-04-26,2022-04-27,960.287353515625,955.2204070569128,35.164527981655354,41.174238319509556,6.009710337854202,60.12436274816308,2022-04-22,67.76421889552589,2022-03-31,1005.3127825460747
2122,SPECIALITY,Speciality Restaurants Limited,2022-04-26,2022-04-27,143.10447692871094,142.61739922506027,37.021937802111374,43.59054905911519,6.568611257003816,62.19807637963111,2022-04-22,78.00300369235008,2022-03-31,149.35382070637596
2789,SRPL,SRPL,2022-04-26,2022-04-27,11.255000114440918,11.680000305175781,38.045663587410154,45.10703786326003,7.061374275849879,67.89674047413966,2022-04-22,89.53723678830794,2022-03-31,11.76358810408306
1530,NDL,Nandan Denim Limited,2022-04-27,2022-04-28,5.635000228881836,5.699999809265137,37.419117595825746,43.572439306640696,6.15332171081495,65.58693278192602,2022-04-22,87.64163180788718,2022-03-31,5.998736177532544
2303,TIMKEN,Timken India Limited,2022-04-28,2022-04-29,2005.3365478515625,2014.3716022922629,36.57298160882035,41.75340432294886,5.180422714128511,60.1116071927244,2022-04-22,78.22723016174137,2022-03-31,2062.3926622720937
2455,VIPIND,VIP Industries Limited,2022-04-28,2022-04-29,661.9393920898438,666.394528845685,39.44334216441424,43.12196408163319,3.6786219172189476,62.52957979641463,2022-04-22,77.42605562295253,2022-03-31,684.6820177168644
816,GMDCLTD,Gujarat Mineral Development Corporation Limited,2022-05-04,2022-05-05,168.15640258789062,171.14325949318555,36.88832153499596,48.99471773005494,12.106396195058977,69.9970410057947,2022-04-29,82.6320591431189,2022-04-29,171.67892311034723
246,AVADHSUGAR,Avadh Sugar & Energy Limited,2022-05-05,2022-05-06,634.1968994140625,628.7670185132215,34.98757404824978,40.051383366536,5.063809318286218,61.72763053261105,2022-04-29,73.42381017654004,2022-04-29,691.6162573373472
583,DHAMPURSUG,Dhampur Sugar Mills Limited,2022-05-05,2022-05-06,500.91436767578125,492.7815187152251,39.19353746398153,49.08537790090973,9.891840436928199,67.46451709576945,2022-04-29,77.18278164750666,2022-04-29,507.8281249172243
632,DWARKESH,Dwarikesh Sugar Industries Limited,2022-05-05,2022-05-06,118.03012084960938,115.91471913683287,37.93844843046764,44.98271857753209,7.044270147064452,65.50099524559513,2022-04-29,81.82589540089863,2022-04-29,123.11836164947903
764,GANECOS,Ganesha Ecosphere Limited,2022-05-05,2022-05-06,676.2333984375,658.459816750135,37.892329194286,41.05152927651737,3.159200082231372,62.18855062720876,2022-04-29,71.77168832951233,2022-04-29,703.2648846129416
1201,KHAICHEM,Khaitan Chemicals & Fertilizers Limited,2022-05-05,2022-05-06,120.78938293457031,120.14398991092312,38.8480007460371,43.20043691469046,4.352436168653355,61.83603003249,2022-04-29,75.03025597755327,2022-04-29,129.63045216027544
1552,NH,Narayana Hrudayalaya Ltd.,2022-05-05,2022-05-06,701.7431640625,695.8619082492933,37.62386685732109,50.61840203121702,12.994535173895933,62.912154203186056,2022-04-29,74.32212612441852,2022-04-29,701.0504313919754
1760,PRICOLLTD,Pricol Limited,2022-05-05,2022-05-06,125.5732421875,121.38747304921253,38.35745390379806,40.924244319702446,2.5667904159043857,60.36962939910544,2022-04-29,70.76845717537608,2022-04-29,133.8516576376157
2122,SPECIALITY,Speciality Restaurants Limited,2022-05-06,2022-05-09,137.06468200683594,137.1620778965574,39.31208230752885,40.492902742399515,1.1808204348706681,61.11021722427661,2022-04-29,69.93097838063133,2022-04-29,144.37392943986623
2183,SUNPHARMA,Sun Pharmaceutical Industries Limited,2022-05-06,2022-05-09,847.3710327148438,832.7414307734128,39.58645549785541,41.50072547465417,1.9142699767987565,65.19575371705903,2022-04-29,74.90835326942576,2022-04-29,873.2437701029761
821,GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,2022-05-10,2022-05-11,725.4295654296875,744.1214064435673,39.225045197903604,50.22971739573085,11.004672197827247,70.77079663174402,2022-05-06,81.8162026002023,2022-04-29,731.011084685291
1344,MADRASFERT,Madras Fertilizers Limited,2022-05-10,2022-05-11,44.900001525878906,46.45000076293945,39.14131393701054,40.953345368759386,1.8120314317488493,60.37167431372233,2022-05-06,68.06125324050434,2022-04-29,50.090424972795056
1552,NH,Narayana Hrudayalaya Ltd.,2022-05-10,2022-05-11,672.08984375,670.1624165609212,39.67651088810322,40.713537153801326,1.0370262656981026,61.39859476547517,2022-05-06,74.32212612441852,2022-04-29,694.7666328333246
1732,POLYPLEX,Polyplex Corporation Limited,2022-05-10,2022-05-11,2267.102294921875,2279.322317483542,39.31535864815255,45.42951868654592,6.114160038393372,63.41928758188888,2022-05-06,93.29279781035962,2022-04-29,2361.2447721135295
757,GAEL,Gujarat Ambuja Exports Limited,2022-05-11,2022-05-12,143.85948181152344,144.5774497669027,39.739166098284535,46.44403514194014,6.704869043655606,68.39074882069386,2022-05-06,80.31548614374253,2022-04-29,151.7167211043159
758,GAIL,GAIL (India) Limited,2022-05-11,2022-05-12,86.59369659423828,86.42124904589386,37.07277498009923,40.211331042867236,3.1385560627680036,61.02859512834063,2022-05-06,61.83305534394759,2022-04-29,90.47942543159601
1297,LEMONTREE,Lemon Tree Hotels Limited,2022-05-11,2022-05-12,59.95000076293945,59.70000076293945,38.6402975966949,42.83105802736079,4.19076043066589,62.498347595207925,2022-05-06,63.934092288109234,2022-04-29,63.401464634534676
2554,ZUARI,Zuari Agro Chemicals Limited,2022-05-11,2022-05-12,161.6999969482422,159.0,39.6280115812934,41.780068885116094,2.1520573038226942,60.48962561398787,2022-05-06,67.46239247915992,2022-04-29,177.49966930692295
51,ADANIENT,Adani Enterprises Limited,2022-05-13,2022-05-16,2049.574462890625,2078.0110154815593,39.69573501360462,40.65334680825961,0.9576117946549942,70.21061735806914,2022-05-06,86.62116555771212,2022-04-29,2166.42506523609
134,AMBER,Amber Enterprises India Limited,2022-05-13,2022-05-16,3379.449951171875,3172.0,33.31573902853147,42.68670894490153,9.370969916370065,60.139747457168966,2022-05-06,69.84900807427142,2022-04-29,3555.3159706175124
500,CONTROLPR,Control Print Limited,2022-05-13,2022-05-16,372.5070495605469,372.60066240097643,37.20495206515547,40.540303364503615,3.3353512993481473,63.27292696697661,2022-05-06,71.32712048697128,2022-04-29,401.17626647352523
530,CUPID,Cupid Limited,2022-05-13,2022-05-16,2.328359365463257,2.328844035321283,39.397555356849914,40.615676406481086,1.218121049631172,63.67773176831787,2022-05-06,65.02324919755367,2022-04-29,2.636544113539372
618,DPABHUSHAN,D. P. Abhushan Limited,2022-05-13,2022-05-16,389.988525390625,398.2024889221881,37.94033477853024,44.52860581565982,6.58827103712958,65.77111342134904,2022-05-06,81.85879318959317,2022-04-29,409.44893564352344
628,DSSL,Dynacons Systems & Solutions Limited,2022-05-13,2022-05-16,245.06338500976562,256.3724879623542,35.16445494519505,40.34226696114009,5.177812015945044,66.57629594885802,2022-05-06,82.23504298418845,2022-04-29,276.1463143799429
695,ESABINDIA,Esab India Limited,2022-05-13,2022-05-16,3070.7626953125,3068.245608578743,39.885007417246754,49.989570958153024,10.10456354090627,65.23927732641232,2022-05-06,75.39887735296571,2022-04-29,3088.0755594906414
761,GALLANTT,Gallantt Ispat Limited,2022-05-13,2022-05-16,65.6154556274414,65.71501633330496,37.02179704195418,43.72590019897676,6.70410315702258,63.819452644454415,2022-05-06,60.717662586529926,2022-04-29,70.57883903613828
786,GENUSPOWER,Genus Power Infrastructures Limited,2022-05-13,2022-05-16,80.17063903808594,79.82571436786048,39.69279006666288,40.00716050750298,0.3143704408401007,61.54837725883076,2022-05-06,72.71746988916891,2022-04-29,88.29078211716022
834,GOKUL,Gokul Refoils and Solvent Limited,2022-05-13,2022-05-16,36.400001525878906,37.0,39.0819789518586,42.97714381629091,3.89516486443231,62.88912254628523,2022-05-06,66.19620493993634,2022-04-29,39.76846030933649
1035,INDORAMA,Indo Rama Synthetics (India) Limited,2022-05-13,2022-05-16,68.8499984741211,69.30000305175781,38.56358274243124,42.046911413202274,3.483328670771037,62.89184129244598,2022-05-06,67.71277519599718,2022-04-29,74.08886583553168
1097,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,2022-05-13,2022-05-16,108.811767578125,108.40545841455773,37.09907541278344,41.44662207017461,4.34754665739117,69.03510201275226,2022-05-06,78.22994516603032,2022-04-29,116.30406372914938
1129,JKPAPER,JK Paper Limited,2022-05-13,2022-05-16,282.5263977050781,283.9600856100024,37.111456927226925,41.73724058896776,4.625783661740833,69.96818214546728,2022-05-06,80.17122894698352,2022-04-29,303.4419646661393
1171,KAMATHOTEL,Kamat Hotels (I) Limited,2022-05-13,2022-05-16,68.5999984741211,69.0999984741211,34.220467800342036,42.99167080257978,8.771203002237748,63.521663486835706,2022-05-06,65.86334014012664,2022-04-29,74.94982189429479
1353,MAHLIFE,Mahindra Lifespace Developers Limited,2022-05-13,2022-05-16,333.43841552734375,334.3606373919298,31.013563225577997,44.50777354959722,13.494210324019221,68.60670288876916,2022-05-06,75.98607842502126,2022-04-29,348.29637028178314
1356,MAHSEAMLES,Maharashtra Seamless Limited,2022-05-13,2022-05-16,264.2405090332031,258.16739340789235,39.60800068900666,42.4357727600936,2.8277720710869403,68.1136193704795,2022-05-06,74.21438811941886,2022-04-29,275.1271493777234
1443,MIRZAINT,Mirza International Limited,2022-05-13,2022-05-16,177.10000610351562,177.10000610351562,36.99571734024555,40.365309494578334,3.3695921543327856,71.92530693526614,2022-05-06,88.66046465698459,2022-04-29,194.7957325611715
1506,NAGREEKEXP,Nagreeka Exports Limited,2022-05-13,2022-05-16,28.155202865600586,27.605295181274414,37.925643252360466,40.631156701054074,2.7055134486936083,68.38581315135767,2022-05-06,74.77158660210453,2022-04-29,32.148534406970036
1552,NH,Narayana Hrudayalaya Ltd.,2022-05-13,2022-05-16,668.4820556640625,667.1971492386709,34.34732336655047,42.753370337104485,8.406046970554016,61.39859476547517,2022-05-06,74.32212612441852,2022-04-29,686.0574862366497
1650,PAGEIND,Page Industries Limited,2022-05-13,2022-05-16,39455.65625,39481.71002315682,35.35254144685676,40.5800718236915,5.227530376834736,62.5770980017503,2022-05-06,81.84861510030595,2022-04-29,41219.746933103546
1732,POLYPLEX,Polyplex Corporation Limited,2022-05-13,2022-05-16,2147.626220703125,2176.4921477489825,36.03489354884302,41.015878877635366,4.980985328792343,63.41928758188888,2022-05-06,93.29279781035962,2022-04-29,2299.836033904734
1741,PPL,Prakash Pipes Limited,2022-05-13,2022-05-16,168.86436462402344,171.1067940667348,38.67911128610763,47.374231411442594,8.695120125334967,60.94944193263212,2022-05-06,62.64954210682184,2022-04-29,173.02846275458077
1847,RENUKA,Shree Renuka Sugars Limited,2022-05-13,2022-05-16,44.599998474121094,45.20000076293945,38.32096069529663,43.36536116757226,5.044400472275633,63.512816255472316,2022-05-06,77.77435080348347,2022-04-29,48.97909233175315
1872,ROHLTD,Royal Orchid Hotels Limited,2022-05-13,2022-05-16,121.8360824584961,121.83608486899135,39.54441318606119,42.49199110765387,2.947577921592675,71.20921657716822,2022-05-06,64.91054194446957,2022-04-29,129.97832768684827
1960,SATIA,Satia Industries Limited,2022-05-13,2022-05-16,114.78778076171875,114.88614825469392,37.539223290433064,41.974138748981616,4.434915458548552,62.91117140572396,2022-05-06,71.44456085341051,2022-04-29,122.8632051649218
2298,TIINDIA,Tube Investments of India Limited,2022-05-13,2022-05-16,1715.60400390625,1720.477482229602,38.6569903884888,47.99749049922725,9.340500110738446,62.28256313700612,2022-05-06,76.73683916910393,2022-04-29,1747.518349051658
2407,VAISHALI,Vaishali Pharma Limited,2022-05-13,2022-05-16,7.539999961853027,7.510000228881836,39.16172433829964,43.86540009631266,4.70367575801302,65.57060166798594,2022-05-06,73.3711922296481,2022-04-29,8.156546590147396
2453,VINYLINDIA,Vinyl Chemicals (India) Limited,2022-05-13,2022-05-16,245.40328979492188,249.42630718862907,39.27461425670129,48.222395611659934,8.947781354958643,65.0295929189802,2022-05-06,70.31554685267123,2022-04-29,249.91678276129028
2505,WELCORP,Welspun Corp Limited,2022-05-13,2022-05-16,168.055908203125,173.52880704867005,33.487746603896426,42.704965316482614,9.217218712586188,60.63864853370699,2022-05-06,64.15951365833112,2022-04-29,178.6178421536066
2554,ZUARI,Zuari Agro Chemicals Limited,2022-05-13,2022-05-16,161.25,162.9499969482422,38.669729434694105,42.93297094300345,4.263241508309342,60.48962561398787,2022-05-06,67.46239247915992,2022-04-29,174.17121480766488
1872,ROHLTD,Royal Orchid Hotels Limited,2022-05-26,2022-05-27,119.23443603515625,119.67622466476311,39.93972514463214,40.46496071146834,0.5252355668362014,61.26006403274972,2022-05-20,64.91054194446957,2022-04-29,127.19074618973617
1960,SATIA,Satia Industries Limited,2022-05-26,2022-05-27,119.26322937011719,120.19766912982342,39.707225822347695,47.82652389475963,8.119298072411937,60.71289637640128,2022-05-20,71.44456085341051,2022-04-29,121.78509181798294
1859,RIIL,Reliance Industrial Infrastructure Limited,2022-05-27,2022-05-30,871.9944458007812,886.1413624832297,38.578540728344294,43.05294001634432,4.474399288000029,62.715303763668416,2022-05-20,70.8743614304482,2022-04-29,945.2735666797762
542,DANGEE,Dangee Dums Limited,2022-06-01,2022-06-02,21.770000457763672,22.0,36.12268074375617,46.76828349738668,10.645602753630513,69.73550938822038,2022-05-27,81.36025769725568,2022-05-31,22.25693850336499
401,BSHSL,Bombay Super Hybrid Seeds Limited,2022-06-09,2022-06-10,40.0,39.9900016784668,39.76439730925296,44.38492832405976,4.620531014806794,63.11397962489936,2022-06-03,77.03141791276761,2022-05-31,41.05324065520486
41,ACCURACY,Accuracy Shipping Limited,2022-06-10,2022-06-13,23.488292694091797,22.999366154795922,33.104102929764366,48.4358046741337,15.331701744369333,68.35694443452138,2022-06-03,82.56605128679286,2022-05-31,23.96953298442152
835,GOKULAGRO,Gokul Agro Resources Limited,2022-06-15,2022-06-16,49.564388275146484,50.981224060058594,39.84568486877313,42.84675180597641,3.0010669372032837,61.88356522907732,2022-06-10,74.11943080405942,2022-05-31,52.70933669687227
2019,SHARDACROP,Sharda Cropchem Limited,2022-06-16,2022-06-17,610.8697509765625,610.5370131743767,38.988564598904226,41.25612244674177,2.267557847837544,68.08570527669104,2022-06-10,76.75963614598355,2022-05-31,655.1970782043217
483,COALINDIA,Coal India Limited,2022-06-17,2022-06-20,133.13771057128906,132.59097648964766,39.419546497661756,42.936951186448226,3.5174046887864705,61.19214469386377,2022-06-10,66.886048222836,2022-05-31,138.02817718556992
1431,MGEL,Mangalam Global Enterprise Limited,2022-06-17,2022-06-20,18.81192970275879,19.281736496097476,34.04580034266061,40.98533874543085,6.939538402770239,65.67234313399769,2022-06-10,93.47086911453357,2022-05-31,19.988988721097517
54,ADANIPOWER,Adani Power Limited,2022-06-21,2022-06-22,50.810001373291016,50.380001068115234,38.38652307635027,41.058017416854135,2.6714943405038625,61.52640944833241,2022-06-17,92.32946993939034,2022-05-31,55.276165294926905
54,ADANIPOWER,Adani Power Limited,2022-06-23,2022-06-24,50.52000045776367,51.20000076293945,38.941820635977265,41.49177047707775,2.549949841100485,61.52640944833241,2022-06-17,92.32946993939034,2022-05-31,54.36311177994064
871,GSS,GSS Infotech Limited,2022-07-29,2022-08-01,221.1999969482422,225.0,39.81315784494389,52.36197792338627,12.548820078442382,68.67742047119424,2022-07-22,80.45130879335429,2022-06-30,219.8997010956215
200,ASAHIINDIA,Asahi India Glass Limited,2022-08-11,2022-08-12,557.7803344726562,557.3356418212285,38.86196279550145,51.347606407137754,12.485643611636306,64.74758594899616,2022-08-05,71.58780535336666,2022-07-29,557.4487848739981
2260,TCPLPACK,TCPL Packaging Limited,2022-09-22,2022-09-23,1121.2100830078125,1126.415775940083,38.46066548060773,42.620613065469094,4.159947584861364,62.53519324806935,2022-09-16,85.85139810647898,2022-08-30,1208.580652067029
138,AMDIND,AMD Industries Limited,2022-09-23,2022-09-26,79.30000305175781,83.25,39.787989713804116,45.07870044988099,5.290710736076875,65.10451069116208,2022-09-16,76.92137242275358,2022-08-30,84.65941320650738
2315,TNPL,Tamil Nadu Newsprint & Papers Limited,2022-09-23,2022-09-26,228.2017364501953,230.43018567671479,39.89955848523446,49.30639172972622,9.406833244491764,61.97252519574351,2022-09-16,66.86253351328043,2022-08-30,230.37832166571667
27,ABB,ABB India Limited,2022-09-27,2022-09-28,2938.43310546875,2932.8616343104827,39.43818043155678,42.52368287874814,3.0855024471913595,68.23490603630279,2022-09-23,78.4509673166266,2022-08-30,3043.613331781746
175,ARCHIDPLY,Archidply Industries Limited,2022-09-27,2022-09-28,85.1500015258789,84.19999694824219,38.503627980654755,50.15549000167623,11.651862021021472,62.23225832091153,2022-09-23,75.48392346141686,2022-08-30,86.04636190263437
504,COROMANDEL,Coromandel International Limited,2022-09-27,2022-09-28,957.7960815429688,948.5154793943749,36.007239155301804,40.555752170561654,4.54851301525985,60.107896442482925,2022-09-23,74.05924767175836,2022-08-30,994.4435615924756
723,FEDERALBNK,The Federal Bank  Limited,2022-09-27,2022-09-28,111.81617736816406,110.15456913227369,37.807470538180354,45.43585195627128,7.628381418090925,65.53248007309216,2022-09-23,65.81804616886271,2022-08-30,115.03594997421449
756,GABRIEL,Gabriel India Limited,2022-09-27,2022-09-28,146.35760498046875,147.22934621184035,39.32829238749451,42.191656482283754,2.8633640947892474,64.87853907278543,2022-09-23,62.68063813926322,2022-08-30,153.64134400828894
788,GESHIP,The Great Eastern Shipping Company Limited,2022-09-27,2022-09-28,453.4826965332031,455.8611569831524,38.3181652489483,49.47585175114102,11.157686502192725,64.75357990199689,2022-09-23,77.79451863153524,2022-08-30,457.6181794808009
1057,INSECTICID,Insecticides (India) Limited,2022-09-27,2022-09-28,637.0213012695312,635.743333820713,37.420535280988474,43.86256346932387,6.442028188335392,69.83840545718866,2022-09-23,70.03180918123086,2022-08-30,650.0916752997532
1191,KECL,Kirloskar Electric Company Limited,2022-09-27,2022-09-28,39.95000076293945,38.95000076293945,35.92426517487584,43.69307945086423,7.76881427598839,60.6812963096191,2022-09-23,72.91461117476356,2022-08-30,41.94878754212951
1301,LGBBROSLTD,LG Balakrishnan & Bros Limited,2022-09-27,2022-09-28,673.5194702148438,667.6725759061338,35.67382236903205,45.63189596749191,9.958073598459855,60.31465875175872,2022-09-23,67.16919420675006,2022-08-30,695.0405510858405
144,ANDHRAPAP,ANDHRA PAPER LIMITED,2022-09-28,2022-09-29,80.50618743896484,81.44903447978349,39.710989032929405,45.45139449571589,5.740405462786484,65.19328397014407,2022-09-23,74.94508784373727,2022-08-30,83.43561890252015
1533,NDTV,New Delhi Television Limited,2022-09-28,2022-09-29,367.75,377.95001220703125,37.79813920597486,42.01770550709134,4.21956630111648,61.232712974145734,2022-09-23,87.87660686457909,2022-08-30,411.75230317718746
2146,STARPAPER,Star Paper Mills Limited,2022-09-28,2022-09-29,175.79774475097656,178.53131744441816,36.56341421764953,40.36837619373202,3.804961976082488,60.44117778558776,2022-09-23,63.72296245524839,2022-08-30,184.63400181110842
2463,VISHNU,Vishnu Chemicals Limited,2022-09-28,2022-09-29,371.824462890625,389.8304071306421,38.502985421184114,46.30822532960899,7.805239908424873,67.86764662135964,2022-09-23,86.67155616338734,2022-08-30,384.4398710180423
188,ARMANFIN,Arman Financial Services Limited,2022-09-29,2022-09-30,1319.199951171875,1317.1500244140625,35.65028935290691,40.062655242408304,4.412365889501395,60.07740675697726,2022-09-23,76.33808860464441,2022-08-30,1385.9435949560764
504,COROMANDEL,Coromandel International Limited,2022-09-29,2022-09-30,959.8854370117188,957.2129642550208,39.91798389131134,41.54333719744386,1.6253533061325243,60.107896442482925,2022-09-23,74.05924767175836,2022-08-30,988.0041475220291
1097,JAGSNPHARM,Jagsonpal Pharmaceuticals Limited,2022-09-29,2022-09-30,141.06448364257812,143.13468121166073,34.74225333410257,43.73330839895322,8.991055064850649,63.287577033512854,2022-09-23,81.57520998127485,2022-08-30,145.24782393506646
1356,MAHSEAMLES,Maharashtra Seamless Limited,2022-09-29,2022-09-30,365.5114440917969,364.864344376129,35.83143500955781,42.63583800798187,6.8044029984240595,69.77147074891273,2022-09-23,82.0434843744059,2022-08-30,380.1266845116832
1385,MARATHON,Marathon Nextgen Realty Limited,2022-09-29,2022-09-30,219.4395294189453,213.91869901667945,32.994922732251524,43.26850370319916,10.273580970947634,60.28034446012521,2022-09-23,73.28621162516656,2022-08-30,229.20386616956367
1591,NTPC,NTPC Limited,2022-09-29,2022-09-30,143.38320922851562,143.78759382506937,39.79562920885484,43.07160562369273,3.275976414837892,61.38886880875722,2022-09-23,68.35712035572087,2022-08-30,147.34064777010954
1,20MICRONS,20 Microns Limited,2022-09-30,2022-10-03,95.52384185791016,95.71926793350228,39.9663803426335,42.43924474944537,2.4728644068118726,64.00209249098592,2022-09-23,69.70198105404289,2022-08-30,100.21796905823304
27,ABB,ABB India Limited,2022-09-30,2022-10-03,2992.352294921875,2979.126879488625,39.83454852445643,49.007967262541555,9.173418738085125,68.23490603630279,2022-09-23,78.4509673166266,2022-08-30,3017.75366082136
210,ASHOKLEY,Ashok Leyland Limited,2022-09-30,2022-10-03,69.43368530273438,70.59356557558829,37.90015980284738,44.08508462864759,6.184924825800216,64.071212096003,2022-09-23,66.92473929521054,2022-08-30,71.25460435794679
320,BEL,Bharat Electronics Limited,2022-09-30,2022-10-03,96.90380096435547,97.38375404647762,36.77953942180886,42.72007556137123,5.940536139562369,72.03936636567653,2022-09-23,86.96859182657057,2022-08-30,100.17710643412991
476,CLEDUCATE,CL Educate Limited,2022-09-30,2022-10-03,75.2249984741211,75.7249984741211,37.01516493726963,41.47892816353105,4.46376322626142,63.00078056803295,2022-09-23,71.97957304524935,2022-08-30,79.94662596147201
659,ELECON,Elecon Engineering Company Limited,2022-09-30,2022-10-03,168.70101928710938,167.76351822010812,36.5224893008695,41.927951636093496,5.405462335223994,64.55695425454523,2022-09-23,85.47005810859255,2022-08-30,175.783308842751
756,GABRIEL,Gabriel India Limited,2022-09-30,2022-10-03,148.8759765625,148.8759995213933,39.79929684659046,47.081723117407336,7.282426270816877,64.87853907278543,2022-09-23,62.68063813926322,2022-08-30,151.71434543678086
860,GRINDWELL,Grindwell Norton Limited,2022-09-30,2022-10-03,1999.79296875,2005.4606430190204,39.03477667047852,41.12266378558835,2.0878871151098295,62.93878606796902,2022-09-23,78.34382342905971,2022-08-30,2066.082700156069
983,ICICIBANK,ICICI Bank Limited,2022-09-30,2022-10-03,834.142333984375,831.9167041134606,37.19067320800291,45.28161678160083,8.090943573597919,65.26647029720684,2022-09-23,68.76372869989358,2022-08-30,848.7324104960585
1391,MARUTI,Maruti Suzuki India Limited,2022-09-30,2022-10-03,8486.017578125,8622.370438366532,38.09710453147091,46.18218848393329,8.085083952462377,68.56100185139081,2022-09-23,62.541319801118654,2022-08-30,8605.949947157638
2739,NPBET,NPBET,2022-09-30,2022-10-03,203.5,205.97999572753906,36.54595853027052,46.81501155291427,10.269053022643753,61.83096876928214,2022-09-23,62.74622013818616,2022-08-30,206.01859113905226
1686,PENIND,Pennar Industries Limited,2022-09-30,2022-10-03,41.95000076293945,41.75,36.7250214624792,42.2390103829672,5.5139889204880035,61.797355984502914,2022-09-23,60.70142495856944,2022-08-30,44.369488994809714
1813,RAMASTEEL,Rama Steel Tubes Limited,2022-09-30,2022-10-03,7.150000095367432,7.099999904632568,38.43210693674623,46.85033135557486,8.418224418828629,69.4052956460999,2022-09-23,83.43928820621133,2022-08-30,7.32959536165388
1931,SALASAR,Salasar Techno Engineering Limited,2022-09-30,2022-10-03,6.068307399749756,5.988461332823229,38.12941720549182,43.524943573503656,5.395526368011836,60.35775730866715,2022-09-23,63.983245829445885,2022-08-30,6.28913187787747
1971,SBILIFE,SBI Life Insurance Company Limited,2022-09-30,2022-10-03,1241.1925048828125,1246.304334325546,39.592541697362925,42.963775175630026,3.3712334782671007,60.20117168835766,2022-09-23,65.92818953610042,2022-08-30,1266.169739146069
1972,SBIN,State Bank of India,2022-09-30,2022-10-03,492.93951416015625,490.1524567024575,37.799770545925455,43.57688829806557,5.777117752140114,63.57848006396633,2022-09-23,64.97761873104824,2022-08-30,505.1566292230416
2063,SIEMENS,Siemens Limited,2022-09-30,2022-10-03,1597.06103515625,1597.0610219931202,36.85327058814176,41.25831052581004,4.405039937668278,64.22293726735447,2022-09-23,76.89718407688432,2022-08-30,1646.1548544620812
2484,VRLLOG,VRL Logistics Limited,2022-09-30,2022-10-03,290.46453857421875,289.4884364803532,38.52836017355436,44.67585676512217,6.147496591567808,62.17313911580634,2022-09-23,77.07566022275158,2022-08-30,297.6695035324918
51,ADANIENT,Adani Enterprises Limited,2022-10-04,2022-10-06,3231.81982421875,3264.061177850314,36.718637342234466,41.55806227970137,4.839424937466902,74.38837296894536,2022-09-30,88.75267765355105,2022-09-30,3438.951178235698
320,BEL,Bharat Electronics Limited,2022-10-04,2022-10-06,97.95970153808594,98.823631487331,37.81422375143865,47.21453676527039,9.400313013831742,63.18784766633544,2022-09-30,85.00519210618614,2022-09-30,99.50667221784529
659,ELECON,Elecon Engineering Company Limited,2022-10-04,2022-10-06,167.51683044433594,169.73721641488112,38.151845278020794,42.23512411787397,4.083278839853179,62.18155994972657,2022-09-30,76.82808337031199,2022-09-30,174.08560582081856
54,ADANIPOWER,Adani Power Limited,2022-10-06,2022-10-07,74.0199966430664,74.9800033569336,39.10014484376822,47.44731711006328,8.347172266295061,65.22876742685239,2022-09-30,75.32825293307695,2022-09-30,75.32036534408032
659,ELECON,Elecon Engineering Company Limited,2022-10-12,2022-10-13,164.21087646484375,164.75364453968203,39.11043354093985,40.14854490597805,1.0381113650381977,61.386043855288385,2022-10-07,76.82808337031199,2022-09-30,170.7374609857325
91,AHLEAST,Asian Hotels (East) Limited,2022-10-14,2022-10-17,136.1597137451172,138.79937782594644,39.61626732851955,42.94743672422836,3.3311693957088124,76.06101033166931,2022-10-07,75.59454265947727,2022-09-30,148.27673389799747
210,ASHOKLEY,Ashok Leyland Limited,2022-10-14,2022-10-17,67.31861114501953,66.86376230919429,39.1243767998781,40.686303541861,1.5619267419829015,61.85345607164816,2022-10-07,66.12802063374431,2022-09-30,69.92142958909736
2135,SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,2022-10-18,2022-10-19,714.10400390625,714.1039565075156,39.67849154284755,41.51707111233635,1.8385795694888003,61.620907822182126,2022-10-14,83.9816036823793,2022-09-30,760.8861718822553
1520,NAVINFLUOR,Navin Fluorine International Limited,2022-10-19,2022-10-20,4298.89453125,4129.57109684406,37.49444285100946,41.707909845951114,4.213466994941655,63.91278438458042,2022-10-14,67.81729216418123,2022-09-30,4451.267053499287
839,GOODLUCK,Goodluck India Limited,2022-10-20,2022-10-21,149.36090087890625,151.0585512042569,39.47640857130694,49.30528735127367,9.828878779966729,65.17653950612507,2022-10-14,77.20476429409625,2022-09-30,150.53465307954065
1775,PSPPROJECT,PSP Projects Limited,2022-10-20,2022-10-21,583.3134155273438,587.7996630929024,39.946272850267555,40.020290120467436,0.07401727019988158,60.91820435403819,2022-10-14,62.719432209926715,2022-09-30,620.9322296695634
